Freq [Hz];mag(S(2,1)) [];;;;;
1,39E+09;0.313137392997409;;;;;
1,39E+09;0.312975146771756;;;;;
1,40E+09;0.312813043270876;;;;;
1,40E+09;0.312651082247611;;;;;
1,40E+09;0.312489263455895;;;;;
1,40E+09;0.312327586650751;;;;;
1,40E+09;0.312166051588285;;;;;
1,40E+09;0.312004658025688;;;;;
1,40E+09;0.311843405721231;;;;;
1,40E+09;0.311682294434264;;;;;
1,40E+09;0.311521323925212;;;;;
1,40E+09;0.311360493955575;;;;;
1,41E+09;0.311199804287922;;;;;
1,41E+09;0.311039254685894;;;;;
1,41E+09;0.310878844914194;;;;;
1,41E+09;0.310718574738595;;;;;
1,41E+09;0.310558443925927;;;;;
1,41E+09;0.31039845224408;;;;;
1,41E+09;0.310238599462003;;;;;
1,41E+09;0.310078885349699;;;;;
1,41E+09;0.309919309678221;;;;;
1,41E+09;0.309759872219673;;;;;
1,42E+09;0.309600572747208;;;;;
1,42E+09;0.309441411035023;;;;;
1,42E+09;0.309282386858356;;;;;
1,42E+09;0.309123499993487;;;;;
1,42E+09;0.308964750217733;;;;;
1,42E+09;0.308806137309446;;;;;
1,42E+09;0.308647661048013;;;;;
1,42E+09;0.30848932121385;;;;;
1,42E+09;0.308331117588401;;;;;
1,42E+09;0.308173049954137;;;;;
1,43E+09;0.308015118094551;;;;;
1,43E+09;0.307857321794157;;;;;
1,43E+09;0.30769966083849;;;;;
1,43E+09;0.307542135014098;;;;;
1,43E+09;0.307384744108545;;;;;
1,43E+09;0.307227487910406;;;;;
1,43E+09;0.307070366209263;;;;;
1,43E+09;0.306913378795708;;;;;
1,43E+09;0.306756525461333;;;;;
1,43E+09;0.306599805998736;;;;;
1,44E+09;0.306443220201512;;;;;
1,44E+09;0.306286767864251;;;;;
1,44E+09;0.306130448782543;;;;;
1,44E+09;0.305974262752964;;;;;
1,44E+09;0.305818209573084;;;;;
1,44E+09;0.305662289041457;;;;;
1,44E+09;0.305506500957625;;;;;
1,44E+09;0.305350845122109;;;;;
1,44E+09;0.305195321336414;;;;;
1,44E+09;0.305039929403018;;;;;
1,45E+09;0.304884669125378;;;;;
1,45E+09;0.304729540307922;;;;;
1,45E+09;0.304574542756047;;;;;
1,45E+09;0.30441967627612;;;;;
1,45E+09;0.304264940675474;;;;;
1,45E+09;0.304110335762402;;;;;
1,45E+09;0.303955861346159;;;;;
1,45E+09;0.30380151723696;;;;;
1,45E+09;0.303647303245972;;;;;
1,45E+09;0.30349321918532;;;;;
1,46E+09;0.303339264868074;;;;;
1,46E+09;0.303185440108259;;;;;
1,46E+09;0.30303174472084;;;;;
1,46E+09;0.30287817852173;;;;;
1,46E+09;0.302724741327781;;;;;
1,46E+09;0.302571432956783;;;;;
1,46E+09;0.302418253227464;;;;;
1,46E+09;0.302265201959486;;;;;
1,46E+09;0.30211227897344;;;;;
1,46E+09;0.301959484090849;;;;;
1,47E+09;0.30180681713416;;;;;
1,47E+09;0.301654277926746;;;;;
1,47E+09;0.301501866292901;;;;;
1,47E+09;0.301349582057837;;;;;
1,47E+09;0.301197425047684;;;;;
1,47E+09;0.301045395089487;;;;;
1,47E+09;0.300893492011201;;;;;
1,47E+09;0.300741715641693;;;;;
1,47E+09;0.300590065810735;;;;;
1,47E+09;0.300438542349004;;;;;
1,48E+09;0.300287145088079;;;;;
1,48E+09;0.30013587386044;;;;;
1,48E+09;0.299984728499463;;;;;
1,48E+09;0.29983370883942;;;;;
1,48E+09;0.299682814715473;;;;;
1,48E+09;0.299532045963677;;;;;
1,48E+09;0.299381402420972;;;;;
1,48E+09;0.299230883925186;;;;;
1,48E+09;0.299080490315026;;;;;
1,48E+09;0.298930221430082;;;;;
1,49E+09;0.298780077110821;;;;;
1,49E+09;0.298630057198585;;;;;
1,49E+09;0.298480161535589;;;;;
1,49E+09;0.298330389964918;;;;;
1,49E+09;0.298180742330526;;;;;
1,49E+09;0.298031218477232;;;;;
1,49E+09;0.297881818250719;;;;;
1,49E+09;0.297732541497528;;;;;
1,49E+09;0.297583388065062;;;;;
1,49E+09;0.297434357801577;;;;;
1,50E+09;0.297285450556183;;;;;
1,50E+09;0.297136666178841;;;;;
1,50E+09;0.296988004520362;;;;;
1,50E+09;0.296839465432401;;;;;
1,50E+09;0.296691048767457;;;;;
1,50E+09;0.296542754378871;;;;;
1,50E+09;0.296394582120822;;;;;
1,50E+09;0.296246531848326;;;;;
1,50E+09;0.296098603417231;;;;;
1,50E+09;0.295950796684219;;;;;
1,51E+09;0.295803111506798;;;;;
1,51E+09;0.295655547743307;;;;;
1,51E+09;0.295508105252904;;;;;
1,51E+09;0.295360783895572;;;;;
1,51E+09;0.295213583532112;;;;;
1,51E+09;0.295066504024143;;;;;
1,51E+09;0.294919545234095;;;;;
1,51E+09;0.294772707025215;;;;;
1,51E+09;0.294625989261554;;;;;
1,51E+09;0.294479391807975;;;;;
1,52E+09;0.294332914530142;;;;;
1,52E+09;0.294186557294524;;;;;
1,52E+09;0.294040319968387;;;;;
1,52E+09;0.293894202419796;;;;;
1,52E+09;0.29374820451761;;;;;
1,52E+09;0.293602326131482;;;;;
1,52E+09;0.293456567131853;;;;;
1,52E+09;0.293310927389954;;;;;
1,52E+09;0.293165406777798;;;;;
1,52E+09;0.293020005168183;;;;;
1,53E+09;0.292874722434688;;;;;
1,53E+09;0.292729558451666;;;;;
1,53E+09;0.29258451309425;;;;;
1,53E+09;0.292439586238344;;;;;
1,53E+09;0.292294777760623;;;;;
1,53E+09;0.292150087538528;;;;;
1,53E+09;0.292005515450269;;;;;
1,53E+09;0.291861061374818;;;;;
1,53E+09;0.291716725191907;;;;;
1,53E+09;0.291572506782029;;;;;
1,54E+09;0.291428406026429;;;;;
1,54E+09;0.29128442280711;;;;;
1,54E+09;0.291140557006824;;;;;
1,54E+09;0.290996808509071;;;;;
1,54E+09;0.2908531771981;;;;;
1,54E+09;0.290709662958901;;;;;
1,54E+09;0.290566265677207;;;;;
1,54E+09;0.290422985239492;;;;;
1,54E+09;0.290279821532964;;;;;
1,54E+09;0.290136774445566;;;;;
1,55E+09;0.289993843865973;;;;;
1,55E+09;0.28985102968359;;;;;
1,55E+09;0.289708331788549;;;;;
1,55E+09;0.289565750071707;;;;;
1,55E+09;0.289423284424642;;;;;
1,55E+09;0.289280934739653;;;;;
1,55E+09;0.289138700909757;;;;;
1,55E+09;0.288996582828684;;;;;
1,55E+09;0.28885458039088;;;;;
1,55E+09;0.288712693491497;;;;;
1,56E+09;0.288570922026399;;;;;
1,56E+09;0.288429265892153;;;;;
1,56E+09;0.288287724986029;;;;;
1,56E+09;0.288146299206001;;;;;
1,56E+09;0.288004988450737;;;;;
1,56E+09;0.287863792619604;;;;;
1,56E+09;0.28772271161266;;;;;
1,56E+09;0.287581745330657;;;;;
1,56E+09;0.287440893675034;;;;;
1,56E+09;0.287300156547916;;;;;
1,57E+09;0.287159533852114;;;;;
1,57E+09;0.287019025491118;;;;;
1,57E+09;0.286878631369101;;;;;
1,57E+09;0.286738351390908;;;;;
1,57E+09;0.286598185462062;;;;;
1,57E+09;0.286458133488758;;;;;
1,57E+09;0.286318195377859;;;;;
1,57E+09;0.286178371036897;;;;;
1,57E+09;0.286038660374068;;;;;
1,57E+09;0.285899063298231;;;;;
1,58E+09;0.285759579718905;;;;;
1,58E+09;0.285620209546268;;;;;
1,58E+09;0.285480952691153;;;;;
1,58E+09;0.285341809065045;;;;;
1,58E+09;0.285202778580082;;;;;
1,58E+09;0.285063861149048;;;;;
1,58E+09;0.284925056685375;;;;;
1,58E+09;0.284786365103139;;;;;
1,58E+09;0.284647786317057;;;;;
1,58E+09;0.284509320242483;;;;;
1,59E+09;0.284370966795411;;;;;
1,59E+09;0.284232725892467;;;;;
1,59E+09;0.284094597450911;;;;;
1,59E+09;0.283956581388632;;;;;
1,59E+09;0.283818677624144;;;;;
1,59E+09;0.283680886076591;;;;;
1,59E+09;0.283543206665734;;;;;
1,59E+09;0.28340563931196;;;;;
1,59E+09;0.283268183936269;;;;;
1,59E+09;0.28313084046028;;;;;
1,60E+09;0.282993608806224;;;;;
1,60E+09;0.282856488896945;;;;;
1,60E+09;0.282719480655892;;;;;
1,60E+09;0.282582584007124;;;;;
1,60E+09;0.282445798875303;;;;;
1,60E+09;0.282309125185692;;;;;
1,60E+09;0.282172562864154;;;;;
1,60E+09;0.28203611183715;;;;;
1,60E+09;0.281899772031734;;;;;
1,60E+09;0.281763543375555;;;;;
1,61E+09;0.28162742579685;;;;;
1,61E+09;0.281491419224446;;;;;
1,61E+09;0.281355523587754;;;;;
1,61E+09;0.28121973881677;;;;;
1,61E+09;0.281084064842069;;;;;
1,61E+09;0.280948501594806;;;;;
1,61E+09;0.280813049006714;;;;;
1,61E+09;0.280677707010097;;;;;
1,61E+09;0.280542475537833;;;;;
1,61E+09;0.280407354523371;;;;;
1,62E+09;0.280272343900723;;;;;
1,62E+09;0.280137443604472;;;;;
1,62E+09;0.280002653569758;;;;;
1,62E+09;0.279867973732286;;;;;
1,62E+09;0.279733404028318;;;;;
1,62E+09;0.27959894439467;;;;;
1,62E+09;0.279464594768715;;;;;
1,62E+09;0.279330355088376;;;;;
1,62E+09;0.279196225292124;;;;;
1,62E+09;0.27906220531898;;;;;
1,63E+09;0.278928295108507;;;;;
1,63E+09;0.278794494600813;;;;;
1,63E+09;0.278660803736545;;;;;
1,63E+09;0.278527222456887;;;;;
1,63E+09;0.27839375070356;;;;;
1,63E+09;0.278260388418819;;;;;
1,63E+09;0.27812713554545;;;;;
1,63E+09;0.277993992026769;;;;;
1,63E+09;0.277860957806615;;;;;
1,63E+09;0.277728032829358;;;;;
1,64E+09;0.277595217039885;;;;;
1,64E+09;0.277462510383606;;;;;
1,64E+09;0.277329912806448;;;;;
1,64E+09;0.277197424254855;;;;;
1,64E+09;0.277065044675782;;;;;
1,64E+09;0.2769327740167;;;;;
1,64E+09;0.276800612225584;;;;;
1,64E+09;0.27666855925092;;;;;
1,64E+09;0.276536615041697;;;;;
1,64E+09;0.276404779547406;;;;;
1,65E+09;0.27627305271804;;;;;
1,65E+09;0.27614143450409;;;;;
1,65E+09;0.276009924856543;;;;;
1,65E+09;0.275878523726878;;;;;
1,65E+09;0.275747231067069;;;;;
1,65E+09;0.275616046829578;;;;;
1,65E+09;0.275484970967353;;;;;
1,65E+09;0.275354003433829;;;;;
1,65E+09;0.275223144182925;;;;;
1,65E+09;0.275092393169037;;;;;
1,66E+09;0.274961750347045;;;;;
1,66E+09;0.2748312156723;;;;;
1,66E+09;0.274700789100633;;;;;
1,66E+09;0.274570470588343;;;;;
1,66E+09;0.274440260092202;;;;;
1,66E+09;0.274310157569448;;;;;
1,66E+09;0.274180162977786;;;;;
1,66E+09;0.274050276275384;;;;;
1,66E+09;0.273920497420873;;;;;
1,66E+09;0.273790826373343;;;;;
1,67E+09;0.27366126309234;;;;;
1,67E+09;0.273531807537867;;;;;
1,67E+09;0.273402459670379;;;;;
1,67E+09;0.273273219450783;;;;;
1,67E+09;0.273144086840436;;;;;
1,67E+09;0.273015061801138;;;;;
1,67E+09;0.272886144295139;;;;;
1,67E+09;0.272757334285126;;;;;
1,67E+09;0.272628631734232;;;;;
1,67E+09;0.272500036606024;;;;;
1,68E+09;0.272371548864509;;;;;
1,68E+09;0.272243168474126;;;;;
1,68E+09;0.272114895399748;;;;;
1,68E+09;0.271986729606676;;;;;
1,68E+09;0.27185867106064;;;;;
1,68E+09;0.271730719727798;;;;;
1,68E+09;0.27160287557473;;;;;
1,68E+09;0.271475138568438;;;;;
1,68E+09;0.271347508676345;;;;;
1,68E+09;0.271219985866289;;;;;
1,69E+09;0.271092570106529;;;;;
1,69E+09;0.270965261365733;;;;;
1,69E+09;0.270838059612982;;;;;
1,69E+09;0.270710964817769;;;;;
1,69E+09;0.270583976949991;;;;;
1,69E+09;0.270457095979954;;;;;
1,69E+09;0.270330321878365;;;;;
1,69E+09;0.270203654616334;;;;;
1,69E+09;0.270077094165371;;;;;
1,69E+09;0.269950640497382;;;;;
1,70E+09;0.269824293584671;;;;;
1,70E+09;0.269698053399933;;;;;
1,70E+09;0.269571919916256;;;;;
1,70E+09;0.269445893107118;;;;;
1,70E+09;0.269319972946383;;;;;
1,70E+09;0.269194159408302;;;;;
1,70E+09;0.26906845246751;;;;;
1,70E+09;0.268942852099023;;;;;
1,70E+09;0.268817358278236;;;;;
1,70E+09;0.268691970980923;;;;;
1,71E+09;0.268566690183234;;;;;
1,71E+09;0.268441515861691;;;;;
1,71E+09;0.268316447993189;;;;;
1,71E+09;0.268191486554994;;;;;
1,71E+09;0.268066631524739;;;;;
1,71E+09;0.267941882880422;;;;;
1,71E+09;0.267817240600407;;;;;
1,71E+09;0.267692704663419;;;;;
1,71E+09;0.267568275048544;;;;;
1,71E+09;0.267443951735226;;;;;
1,72E+09;0.267319734703265;;;;;
1,72E+09;0.267195623932817;;;;;
1,72E+09;0.267071619404388;;;;;
1,72E+09;0.266947721098837;;;;;
1,72E+09;0.266823928997371;;;;;
1,72E+09;0.266700243081544;;;;;
1,72E+09;0.266576663333255;;;;;
1,72E+09;0.266453189734746;;;;;
1,72E+09;0.2663298222686;;;;;
1,72E+09;0.26620656091774;;;;;
1,73E+09;0.266083405665427;;;;;
1,73E+09;0.265960356495255;;;;;
1,73E+09;0.265837413391155;;;;;
1,73E+09;0.265714576337388;;;;;
1,73E+09;0.265591845318545;;;;;
1,73E+09;0.265469220319547;;;;;
1,73E+09;0.265346701325639;;;;;
1,73E+09;0.265224288322392;;;;;
1,73E+09;0.265101981295698;;;;;
1,73E+09;0.264979780231773;;;;;
1,74E+09;0.264857685117149;;;;;
1,74E+09;0.264735695938677;;;;;
1,74E+09;0.264613812683521;;;;;
1,74E+09;0.264492035339162;;;;;
1,74E+09;0.26437036389339;;;;;
1,74E+09;0.264248798334307;;;;;
1,74E+09;0.26412733865032;;;;;
1,74E+09;0.264005984830147;;;;;
1,74E+09;0.263884736862805;;;;;
1,74E+09;0.26376359473762;;;;;
1,75E+09;0.263642558444213;;;;;
1,75E+09;0.263521627972508;;;;;
1,75E+09;0.263400803312725;;;;;
1,75E+09;0.263280084455381;;;;;
1,75E+09;0.263159471391285;;;;;
1,75E+09;0.26303896411154;;;;;
1,75E+09;0.262918562607538;;;;;
1,75E+09;0.262798266870961;;;;;
1,75E+09;0.262678076893776;;;;;
1,75E+09;0.262557992668238;;;;;
1,76E+09;0.262438014186882;;;;;
1,76E+09;0.262318141442527;;;;;
1,76E+09;0.262198374428272;;;;;
1,76E+09;0.262078713137494;;;;;
1,76E+09;0.261959157563847;;;;;
1,76E+09;0.261839707701257;;;;;
1,76E+09;0.261720363543928;;;;;
1,76E+09;0.261601125086331;;;;;
1,76E+09;0.26148199232321;;;;;
1,76E+09;0.261362965249575;;;;;
1,77E+09;0.261244043860703;;;;;
1,77E+09;0.261125228152137;;;;;
1,77E+09;0.26100651811968;;;;;
1,77E+09;0.260887913759401;;;;;
1,77E+09;0.260769415067624;;;;;
1,77E+09;0.260651022040933;;;;;
1,77E+09;0.26053273467617;;;;;
1,77E+09;0.260414552970429;;;;;
1,77E+09;0.260296476921059;;;;;
1,77E+09;0.260178506525659;;;;;
1,78E+09;0.260060641782079;;;;;
1,78E+09;0.259942882688418;;;;;
1,78E+09;0.259825229243019;;;;;
1,78E+09;0.259707681444472;;;;;
1,78E+09;0.25959023929161;;;;;
1,78E+09;0.259472902783507;;;;;
1,78E+09;0.259355671919478;;;;;
1,78E+09;0.259238546699076;;;;;
1,78E+09;0.259121527122091;;;;;
1,78E+09;0.259004613188549;;;;;
1,79E+09;0.25888780489871;;;;;
1,79E+09;0.258771102253064;;;;;
1,79E+09;0.258654505252333;;;;;
1,79E+09;0.258538013897469;;;;;
1,79E+09;0.258421628189652;;;;;
1,79E+09;0.258305348130284;;;;;
1,79E+09;0.258189173720995;;;;;
1,79E+09;0.258073104963638;;;;;
1,79E+09;0.257957141860284;;;;;
1,79E+09;0.257841284413228;;;;;
1,80E+09;0.257725532624979;;;;;
1,80E+09;0.257609886498267;;;;;
1,80E+09;0.257494346036033;;;;;
1,80E+09;0.257378911241435;;;;;
1,80E+09;0.257263582117842;;;;;
1,80E+09;0.257148358668832;;;;;
1,80E+09;0.257033240898194;;;;;
1,80E+09;0.256918228809926;;;;;
1,80E+09;0.256803322408228;;;;;
1,80E+09;0.256688521697508;;;;;
1,81E+09;0.256573826682376;;;;;
1,81E+09;0.256459237367644;;;;;
1,81E+09;0.256344753758324;;;;;
1,81E+09;0.256230375859628;;;;;
1,81E+09;0.256116103676963;;;;;
1,81E+09;0.256001937215933;;;;;
1,81E+09;0.255887876482338;;;;;
1,81E+09;0.255773921482168;;;;;
1,81E+09;0.255660072221606;;;;;
1,81E+09;0.255546328707027;;;;;
1,82E+09;0.25543269094499;;;;;
1,82E+09;0.255319158942246;;;;;
1,82E+09;0.255205732705729;;;;;
1,82E+09;0.255092412242559;;;;;
1,82E+09;0.254979197560037;;;;;
1,82E+09;0.254866088665647;;;;;
1,82E+09;0.254753085567054;;;;;
1,82E+09;0.2546401882721;;;;;
1,82E+09;0.254527396788806;;;;;
1,82E+09;0.254414711125367;;;;;
1,83E+09;0.254302131290156;;;;;
1,83E+09;0.254189657291714;;;;;
1,83E+09;0.254077289138761;;;;;
1,83E+09;0.25396502684018;;;;;
1,83E+09;0.25385287040503;;;;;
1,83E+09;0.253740819842533;;;;;
1,83E+09;0.25362887516208;;;;;
1,83E+09;0.253517036373226;;;;;
1,83E+09;0.25340530348569;;;;;
1,83E+09;0.253293676509354;;;;;
1,84E+09;0.253182155454262;;;;;
1,84E+09;0.253070740330615;;;;;
1,84E+09;0.252959431148776;;;;;
1,84E+09;0.252848227919263;;;;;
1,84E+09;0.25273713065275;;;;;
1,84E+09;0.252626139360067;;;;;
1,84E+09;0.252515254052196;;;;;
1,84E+09;0.252404474740271;;;;;
1,84E+09;0.252293801435579;;;;;
1,84E+09;0.252183234149553;;;;;
1,85E+09;0.252072772893778;;;;;
1,85E+09;0.251962417679982;;;;;
1,85E+09;0.251852168520043;;;;;
1,85E+09;0.251742025425978;;;;;
1,85E+09;0.251631988409954;;;;;
1,85E+09;0.251522057484273;;;;;
1,85E+09;0.251412232661383;;;;;
1,85E+09;0.251302513953868;;;;;
1,85E+09;0.251192901374454;;;;;
1,85E+09;0.251083394935999;;;;;
1,86E+09;0.250973994651501;;;;;
1,86E+09;0.250864700534091;;;;;
1,86E+09;0.250755512597033;;;;;
1,86E+09;0.250646430853723;;;;;
1,86E+09;0.25053745531769;;;;;
1,86E+09;0.25042858600259;;;;;
1,86E+09;0.25031982292221;;;;;
1,86E+09;0.250211166090462;;;;;
1,86E+09;0.250102615521387;;;;;
1,86E+09;0.249994171229148;;;;;
1,87E+09;0.249885833228035;;;;;
1,87E+09;0.249777601532458;;;;;
1,87E+09;0.24966947615695;;;;;
1,87E+09;0.249561457116164;;;;;
1,87E+09;0.249453544424873;;;;;
1,87E+09;0.249345738097967;;;;;
1,87E+09;0.249238038150453;;;;;
1,87E+09;0.249130444597456;;;;;
1,87E+09;0.249022957454212;;;;;
1,87E+09;0.248915576736074;;;;;
1,88E+09;0.248808302458505;;;;;
1,88E+09;0.248701134637082;;;;;
1,88E+09;0.248594073287489;;;;;
1,88E+09;0.248487118425523;;;;;
1,88E+09;0.248380270067086;;;;;
1,88E+09;0.248273528228188;;;;;
1,88E+09;0.248166892924945;;;;;
1,88E+09;0.248060364173578;;;;;
1,88E+09;0.247953941990411;;;;;
1,88E+09;0.247847626391872;;;;;
1,89E+09;0.247741417394489;;;;;
1,89E+09;0.247635315014891;;;;;
1,89E+09;0.247529319269808;;;;;
1,89E+09;0.247423430176068;;;;;
1,89E+09;0.247317647750593;;;;;
1,89E+09;0.247211972010407;;;;;
1,89E+09;0.247106402972624;;;;;
1,89E+09;0.247000940654457;;;;;
1,89E+09;0.246895585073209;;;;;
1,89E+09;0.246790336246275;;;;;
1,90E+09;0.246685194191145;;;;;
1,90E+09;0.246580158925396;;;;;
1,90E+09;0.246475230466694;;;;;
1,90E+09;0.246370408832795;;;;;
1,90E+09;0.246265694041542;;;;;
1,90E+09;0.246161086110863;;;;;
1,90E+09;0.246056585058773;;;;;
1,90E+09;0.24595219090337;;;;;
1,90E+09;0.245847903662836;;;;;
1,90E+09;0.245743723355435;;;;;
1,91E+09;0.245639649999512;;;;;
1,91E+09;0.245535683613494;;;;;
1,91E+09;0.245431824215886;;;;;
1,91E+09;0.245328071825272;;;;;
1,91E+09;0.245224426460314;;;;;
1,91E+09;0.245120888139749;;;;;
1,91E+09;0.245017456882393;;;;;
1,91E+09;0.244914132707133;;;;;
1,91E+09;0.244810915632933;;;;;
1,91E+09;0.244707805678829;;;;;
1,92E+09;0.244604802863928;;;;;
1,92E+09;0.244501907207409;;;;;
1,92E+09;0.244399118728521;;;;;
1,92E+09;0.244296437446583;;;;;
1,92E+09;0.244193863380983;;;;;
1,92E+09;0.244091396551173;;;;;
1,92E+09;0.243989036976677;;;;;
1,92E+09;0.24388678467708;;;;;
1,92E+09;0.243784639672035;;;;;
1,92E+09;0.243682601981258;;;;;
1,93E+09;0.243580671624528;;;;;
1,93E+09;0.243478848621687;;;;;
1,93E+09;0.243377132992638;;;;;
1,93E+09;0.243275524757345;;;;;
1,93E+09;0.243174023935831;;;;;
1,93E+09;0.24307263054818;;;;;
1,93E+09;0.242971344614531;;;;;
1,93E+09;0.242870166155083;;;;;
1,93E+09;0.24276909519009;;;;;
1,93E+09;0.242668131739862;;;;;
1,94E+09;0.242567275824765;;;;;
1,94E+09;0.242466527465218;;;;;
1,94E+09;0.242365886681692;;;;;
1,94E+09;0.242265353494713;;;;;
1,94E+09;0.242164927924856;;;;;
1,94E+09;0.24206460999275;;;;;
1,94E+09;0.241964399719071;;;;;
1,94E+09;0.241864297124546;;;;;
1,94E+09;0.241764302229949;;;;;
1,94E+09;0.241664415056105;;;;;
1,95E+09;0.241564635623882;;;;;
1,95E+09;0.241464963954197;;;;;
1,95E+09;0.24136540006801;;;;;
1,95E+09;0.241265943986329;;;;;
1,95E+09;0.241166595730203;;;;;
1,95E+09;0.241067355320726;;;;;
1,95E+09;0.240968222779032;;;;;
1,95E+09;0.240869198126301;;;;;
1,95E+09;0.24077028138375;;;;;
1,95E+09;0.240671472572637;;;;;
1,96E+09;0.240572771714263;;;;;
1,96E+09;0.240474178829963;;;;;
1,96E+09;0.240375693941113;;;;;
1,96E+09;0.240277317069126;;;;;
1,96E+09;0.240179048235451;;;;;
1,96E+09;0.240080887461574;;;;;
1,96E+09;0.239982834769016;;;;;
1,96E+09;0.239884890179332;;;;;
1,96E+09;0.239787053714112;;;;;
1,96E+09;0.239689325394979;;;;;
1,97E+09;0.239591705243588;;;;;
1,97E+09;0.239494193281626;;;;;
1,97E+09;0.239396789530813;;;;;
1,97E+09;0.239299494012898;;;;;
1,97E+09;0.239202306749659;;;;;
1,97E+09;0.239105227762907;;;;;
1,97E+09;0.239008257074477;;;;;
1,97E+09;0.238911394706235;;;;;
1,97E+09;0.238814640680075;;;;;
1,97E+09;0.238717995017915;;;;;
1,98E+09;0.238621457741701;;;;;
1,98E+09;0.238525028873405;;;;;
1,98E+09;0.238428708435022;;;;;
1,98E+09;0.238332496448572;;;;;
1,98E+09;0.238236392936101;;;;;
1,98E+09;0.238140397919675;;;;;
1,98E+09;0.238044511421382;;;;;
1,98E+09;0.237948733463336;;;;;
1,98E+09;0.237853064067668;;;;;
1,98E+09;0.237757503256531;;;;;
1,99E+09;0.2376620510521;;;;;
1,99E+09;0.237566707476567;;;;;
1,99E+09;0.237471472552144;;;;;
1,99E+09;0.237376346301061;;;;;
1,99E+09;0.237281328745567;;;;;
1,99E+09;0.237186419907926;;;;;
1,99E+09;0.237091619810421;;;;;
1,99E+09;0.236996928475349;;;;;
1,99E+09;0.236902345925024;;;;;
1,99E+09;0.236807872181776;;;;;
2,00E+09;0.236713507267946;;;;;
2,00E+09;0.236619251205893;;;;;
2,00E+09;0.236525104017987;;;;;
2,00E+09;0.23643106572661;;;;;
2,00E+09;0.23633713635416;;;;;
2,00E+09;0.236243315923043;;;;;
2,00E+09;0.236149604455679;;;;;
2,00E+09;0.236056001974497;;;;;
2,00E+09;0.235962508501937;;;;;
2,00E+09;0.235869124060449;;;;;
2,01E+09;0.235775848672493;;;;;
2,01E+09;0.235682682360535;;;;;
2,01E+09;0.235589625147053;;;;;
2,01E+09;0.235496677054531;;;;;
2,01E+09;0.235403838105459;;;;;
2,01E+09;0.235311108322336;;;;;
2,01E+09;0.235218487727668;;;;;
2,01E+09;0.235125976343963;;;;;
2,01E+09;0.235033574193739;;;;;
2,01E+09;0.234941281299516;;;;;
2,02E+09;0.23484909768382;;;;;
2,02E+09;0.234757023369181;;;;;
2,02E+09;0.234665058378131;;;;;
2,02E+09;0.234573202733206;;;;;
2,02E+09;0.234481456456947;;;;;
2,02E+09;0.234389819571894;;;;;
2,02E+09;0.23429829210059;;;;;
2,02E+09;0.23420687406558;;;;;
2,02E+09;0.23411556548941;;;;;
2,02E+09;0.234024366394625;;;;;
2,03E+09;0.233933276803772;;;;;
2,03E+09;0.233842296739398;;;;;
2,03E+09;0.233751426224046;;;;;
2,03E+09;0.233660665280262;;;;;
2,03E+09;0.233570013930588;;;;;
2,03E+09;0.233479472197565;;;;;
2,03E+09;0.233389040103731;;;;;
2,03E+09;0.233298717671623;;;;;
2,03E+09;0.233208504923772;;;;;
2,03E+09;0.233118401882709;;;;;
2,04E+09;0.233028408570959;;;;;
2,04E+09;0.232938525011041;;;;;
2,04E+09;0.232848751225475;;;;;
2,04E+09;0.232759087236769;;;;;
2,04E+09;0.232669533067432;;;;;
2,04E+09;0.232580088739964;;;;;
2,04E+09;0.232490754276858;;;;;
2,04E+09;0.232401529700603;;;;;
2,04E+09;0.232312415033681;;;;;
2,04E+09;0.232223410298564;;;;;
2,05E+09;0.232134515517721;;;;;
2,05E+09;0.232045730713609;;;;;
2,05E+09;0.231957055908679;;;;;
2,05E+09;0.231868491125374;;;;;
2,05E+09;0.231780036386127;;;;;
2,05E+09;0.231691691713361;;;;;
2,05E+09;0.231603457129492;;;;;
2,05E+09;0.231515332656925;;;;;
2,05E+09;0.231427318318053;;;;;
2,05E+09;0.231339414135263;;;;;
2,06E+09;0.231251620130927;;;;;
2,06E+09;0.231163936327407;;;;;
2,06E+09;0.231076362747056;;;;;
2,06E+09;0.230988899412213;;;;;
2,06E+09;0.230901546345204;;;;;
2,06E+09;0.230814303568347;;;;;
2,06E+09;0.230727171103943;;;;;
2,06E+09;0.230640148974283;;;;;
2,06E+09;0.230553237201643;;;;;
2,06E+09;0.230466435808288;;;;;
2,07E+09;0.230379744816466;;;;;
2,07E+09;0.230293164248415;;;;;
2,07E+09;0.230206694126356;;;;;
2,07E+09;0.230120334472496;;;;;
2,07E+09;0.230034085309029;;;;;
2,07E+09;0.229947946658131;;;;;
2,07E+09;0.229861918541965;;;;;
2,07E+09;0.229776000982678;;;;;
2,07E+09;0.229690194002401;;;;;
2,07E+09;0.22960449762325;;;;;
2,08E+09;0.229518911867323;;;;;
2,08E+09;0.229433436756702;;;;;
2,08E+09;0.229348072313455;;;;;
2,08E+09;0.229262818559629;;;;;
2,08E+09;0.229177675517255;;;;;
2,08E+09;0.229092643208349;;;;;
2,08E+09;0.229007721654908;;;;;
2,08E+09;0.228922910878909;;;;;
2,08E+09;0.228838210902313;;;;;
2,08E+09;0.228753621747063;;;;;
2,09E+09;0.228669143435083;;;;;
2,09E+09;0.228584775988278;;;;;
2,09E+09;0.228500519428534;;;;;
2,09E+09;0.22841637377772;;;;;
2,09E+09;0.228332339057681;;;;;
2,09E+09;0.228248415290248;;;;;
