"Freq [GHz]","mag(S(2,1)) [] - rhe='5.5mm'","mag(S(2,1)) [] - rhe='6mm'","mag(S(2,1)) [] - rhe='6.5mm'","mag(S(2,1)) [] - rhe='7mm'","mag(S(2,1)) [] - rhe='7.5mm'","mag(S(2,1)) [] - rhe='8mm'","mag(S(2,1)) [] - rhe='8.5mm'","mag(S(2,1)) [] - rhe='9mm'","mag(S(2,1)) [] - rhe='9.5mm'","mag(S(2,1)) [] - rhe='10mm'","mag(S(2,1)) [] - rhe='10.5mm'","mag(S(2,1)) [] - rhe='11.5mm'"
2.30953953953954,0.998164234802911,0.995812451565399,0.991174466095683,0.984162491306963,0.972613782506833,0.954606644138975,0.928036029127632,0.889519709297933,0.83567801422892,0.759237710734846,0.652850122376867,0.265066862303449
2.31254154154154,0.998133527566386,0.995760549881615,0.991090730358268,0.984038652945001,0.972434335806013,0.954355577724404,0.927692674743061,0.889070761983146,0.835117864475689,0.758576888548933,0.652141706136168,0.264722795807853
2.31554354354354,0.99810240729914,0.995708114152681,0.991006311236195,0.983913979199029,0.972253900198436,0.954103450867624,0.927348143045658,0.888620734881341,0.834556953956159,0.757915895973383,0.651433962555508,0.264379962317551
2.31854554554555,0.998070871120147,0.995655141755565,0.990921206627483,0.983788468830599,0.972072475919137,0.953850266093929,0.927002439369927,0.888169636967238,0.833995295258118,0.757254747700976,0.650726904727148,0.264038361901092
2.32154754754755,0.998038916165762,0.995601630094017,0.990835414470339,0.983662120655547,0.971890063273402,0.953596025993504,0.926655569144949,0.887717477305389,0.833432901032994,0.756593458439325,0.650020545703282,0.263697994612882
2.32454954954955,0.998006539590268,0.995547576599119,0.990748932743739,0.983534933544553,0.971706662637223,0.953340733221482,0.926307537894288,0.887264265049638,0.832869783994862,0.755932042909728,0.649314898495269,0.263358860493244
2.32755155155155,0.997973738566397,0.995492978729845,0.99066175946804,0.983406906423699,0.971522274457739,0.953084390497987,0.925958351235883,0.886810009442559,0.832305956919444,0.755270515846017,0.648609976072875,0.26302095956847
2.33055355355355,0.997940510285882,0.995437833973611,0.990573892705554,0.983278038275024,0.971336899253683,0.952827000608174,0.92560801488193,0.886354719814875,0.831741432643104,0.754608891993417,0.647905791363522,0.262684291850879
2.33355555555556,0.997906851959978,0.995382139846835,0.990485330561142,0.983148328137062,0.971150537615799,0.952568566402271,0.925256534638749,0.885898405584873,0.831176224061841,0.753947186107398,0.647202357251547,0.262348857338872
2.33655755755756,0.997872760820007,0.995325893895483,0.990396071182799,0.983017775105392,0.970963190207267,0.952309090795605,0.924903916406639,0.885441076257805,0.830610344130258,0.753285412952537,0.646499686577465,0.262014656016989
2.33955955955956,0.997838234117891,0.995269093695627,0.990306112762229,0.982886378333176,0.970774857764117,0.95204857676863,0.924550166179713,0.884982741425275,0.830043805860541,0.752623587301374,0.645797792137247,0.261681687855961
2.34256156156156,0.997803269126683,0.995211736853993,0.990215453535422,0.982754137031673,0.97058554109563,0.951787027366942,0.92419529004573,0.884523410764609,0.829476622321422,0.75196172393327,0.645096686681597,0.261349952812771
2.34556356356356,0.997767863141111,0.995153821008505,0.990124091783235,0.982621050470781,0.970395241084726,0.951524445701297,0.923839294185903,0.884063094038222,0.828908806637136,0.751299837633276,0.644396382915244,0.26101945083071
2.34856556556557,0.997732013478103,0.995095343828836,0.990032025831949,0.982487117979541,0.970203958688359,0.951260834947619,0.9234821848747,0.88360180109296,0.828340371986374,0.750637943190994,0.643696893496243,0.260690181839429
2.35156756756757,0.997695717477329,0.995036303016961,0.989939254053843,0.982352338946656,0.970011694937882,0.950996198347,0.923123968479626,0.883139541859443,0.827771331601221,0.749976055399444,0.642998231035272,0.260362145754998
2.35456956956957,0.997658972501731,0.994976696307679,0.98984577486775,0.982216712820989,0.969818450939419,0.950730539205699,0.922764651460998,0.882676326351385,0.827201698766106,0.749314189053934,0.642300408094959,0.260035342479965
2.35757157157157,0.997621775938057,0.994916521469182,0.989751586739616,0.982080239112065,0.96962422787422,0.950463860895131,0.922404240371698,0.88221216466491,0.826631486816719,0.748652358950933,0.641603437189194,0.259709771903405
2.36057357357357,0.997584125197392,0.994855776303573,0.989656688183049,0.98194291739056,0.969429026999006,0.950196166851858,0.922042741856918,0.881747066977845,0.826060709138946,0.747990579886942,0.640907330782461,0.259385433900984
2.36357557557558,0.997546017715691,0.994794458647415,0.989561077759872,0.981804747288789,0.969232849646308,0.94992746057756,0.921680162653892,0.881281043549014,0.825489379167787,0.747328866657376,0.640212101289182,0.259062328335008
2.36657757757758,0.997507450954311,0.994732566372263,0.989464754080658,0.981665728501173,0.969035697224792,0.949657745639017,0.921316509591605,0.880814104717511,0.824917510386263,0.746667234055442,0.63951776107306,0.258740455054485
2.36957957957958,0.997468422400536,0.994670097385197,0.989367715805275,0.981525860784722,0.968837571219577,0.949387025668073,0.920951789590503,0.880346260901962,0.824345116324331,0.74600569687102,0.638824322446432,0.258419813895173
2.37258158158158,0.997428929568111,0.99460704962935,0.989269961643415,0.981385143959482,0.968638473192541,0.949115304361599,0.920586009662172,0.879877522599778,0.823772210557784,0.745344269889556,0.638131797669637,0.258100404679645
2.37558358358358,0.997388969997761,0.994543421084444,0.989171490355122,0.981243577909004,0.968438404782616,0.948842585481453,0.92021917690902,0.879407900386398,0.823198806707144,0.744682967890944,0.637440198950382,0.257782227217336
2.37858558558559,0.997348541257727,0.994479209767304,0.989072300751313,0.98110116258078,0.968237367706077,0.948568872854425,0.91985129852393,0.878937404914513,0.82262491843656,0.744021805648426,0.636749538443126,0.257465281304602
2.38158758758759,0.997307640944282,0.994414413732393,0.988972391694299,0.980957897986687,0.968035363756813,0.948294170372188,0.91948238178991,0.878466046913285,0.822050559452687,0.743360797927486,0.636059828248463,0.257149566724772
2.38458958958959,0.997266266682256,0.994349031072322,0.988871762098289,0.98081378420342,0.967832394806597,0.948018481991232,0.919112434079727,0.877993837187551,0.821475743503577,0.742699959484751,0.635371080412524,0.256835083248208
2.38759159159159,0.99722441612556,0.994283059918368,0.988770410929902,0.980668821372903,0.967628462805333,0.947741811732802,0.918741462855518,0.877520786617021,0.820900484377545,0.742039305066893,0.634683306926374,0.256521830632351
2.39059359359359,0.997182086957701,0.994216498440993,0.988668337208664,0.980523009702722,0.967423569781304,0.947464163682825,0.918369475668401,0.877046906155456,0.820324795902049,0.741378849409545,0.633996519725425,0.256209808621781
2.3935955955956,0.9971392768923,0.994149344850351,0.9885655400075,0.980376349466515,0.967217717841398,0.947185541991826,0.917996480158066,0.876572206829842,0.819748691942559,0.740718607236204,0.63331073068886,0.255899016948267
2.3965975975976,0.997095983673613,0.994081597396794,0.988462018453218,0.980228841004377,0.967010909171338,0.946905950874853,0.917622484052345,0.876096699739555,0.819172186401414,0.740058593257157,0.632625951639059,0.255589455330822
2.3995995995996,0.997052205077034,0.994013254371377,0.988357771726998,0.980080484723246,0.966803146035879,0.946625394611379,0.917247495166784,0.875620396055502,0.818595293216689,0.739398822168394,0.631942194341034,0.255281123475754
2.4026016016016,0.997007938909617,0.993944314106356,0.98825279906486,0.979931281097282,0.966594430779015,0.94634387754521,0.916871521404183,0.87514330701927,0.818018026361046,0.73873930865054,0.631259470501871,0.254974021076717
2.4056036036036,0.996963183010579,0.993874774975691,0.988147099758132,0.979781230668244,0.966384765824159,0.946061404084383,0.916494570754138,0.874665443942248,0.817440399840589,0.73808006736778,0.630577791770189,0.254668147814768
2.40860560560561,0.996917935251804,0.993804635395531,0.98804067315391,0.979630334045843,0.966174153674324,0.945777978701057,0.91611665129256,0.874186818204748,0.816862427693713,0.737421112966799,0.629897169735593,0.25436350335841
2.41160760760761,0.996872193538354,0.993733893824706,0.987933518655512,0.9794785919081,0.96596259691228,0.945493605931399,0.915737771181186,0.873707441255113,0.816284123989946,0.736762460075717,0.629217615928146,0.254060087363649
2.41460960960961,0.996825955808968,0.993662548765213,0.987825635722926,0.979326005001687,0.965750098200706,0.945208290375468,0.915357938667067,0.873227324608813,0.815705502828798,0.736104123303037,0.628539141817843,0.253757899474041
2.41761161161161,0.996779220036556,0.993590598762695,0.987717023873253,0.979172574142256,0.965536660282329,0.944922036697084,0.914977162082055,0.872746479847536,0.815126578338594,0.73544611723659,0.627861758814095,0.253456939320742
