"Freq [GHz]","mag(S(2,1)) [] - rhe='5.5mm'","mag(S(2,1)) [] - rhe='6mm'","mag(S(2,1)) [] - rhe='6.5mm'","mag(S(2,1)) [] - rhe='7mm'","mag(S(2,1)) [] - rhe='7.5mm'","mag(S(2,1)) [] - rhe='8mm'","mag(S(2,1)) [] - rhe='8.5mm'","mag(S(2,1)) [] - rhe='9mm'","mag(S(2,1)) [] - rhe='9.5mm'","mag(S(2,1)) [] - rhe='10mm'","mag(S(2,1)) [] - rhe='10.5mm'","mag(S(2,1)) [] - rhe='11.5mm'"
0.142094094094094,0.999878290128212,0.999816587530406,0.999721252490434,0.999597506127668,0.999415061536326,0.999131272080436,0.998726058515201,0.998122351980418,0.996249668827756,0.993791966145882,0.988669738510885,0.853126875578993
0.145096096096096,0.999874093838868,0.999810748209167,0.999713106722538,0.999586314247927,0.9993996889829,0.999109796254895,0.998696743771706,0.99808312071832,0.996138792110487,0.993615289792426,0.988365529632004,0.851573805470529
0.148098098098098,0.999869820691492,0.999804801754615,0.999704810768606,0.999574914450175,0.99938402739678,0.999087908403927,0.99866684767106,0.998043060461402,0.996027924052034,0.993439006640258,0.98806282519375,0.850050265889263
0.1511001001001,0.999865471349146,0.999798749073363,0.999696365844209,0.999563308308515,0.999368078737733,0.999065610797998,0.998636372277515,0.998002171336201,0.995917089218065,0.993263139888123,0.987761624987027,0.848553724806557
0.154102102102102,0.999861046487274,0.999792591088461,0.999687773186508,0.999551497424896,0.999351845000798,0.999042905751631,0.998605319707902,0.997960453535359,0.99580630888148,0.993087707396401,0.987461920179242,0.847081846285317
0.157104104104104,0.999856546793635,0.999786328739268,0.999679034054058,0.999539483428852,0.999335328215999,0.999019795623243,0.998573692132135,0.997917907320737,0.995695601236063,0.992912722123852,0.98716369424102,0.845632474876252
0.160106106106106,0.999851972968223,0.999779962981321,0.999670149726612,0.999527267977244,0.999318530448049,0.998996282814978,0.998541491773721,0.99787453302653,0.995584981604383,0.992738192544017,0.986866923809736,0.844203621282873
0.163108108108108,0.999847325723192,0.999773494786203,0.999661121504911,0.999514852753984,0.999301453796054,0.998972369772541,0.998508720910256,0.997830331062365,0.995474462639187,0.992564123040737,0.986571579491534,0.842793449202446
0.16611011011011,0.999842605782779,0.99976692514141,0.999651950710487,0.999502239469773,0.999284100393204,0.99894805898502,0.998475381873934,0.997785301916401,0.995364054517696,0.992390514282542,0.986277626603849,0.841400263253186
0.169112112112112,0.999837813883223,0.99976025505021,0.999642638685448,0.999489429861813,0.99926647240647,0.998923352984705,0.998441477052036,0.997739446158399,0.995253765128357,0.992217363575889,0.98598502586076,0.840022497902169
0.172114114114114,0.999832950772687,0.999753485531509,0.999633186792269,0.999476425693537,0.999248572036287,0.998898254346909,0.998407008887429,0.997692764442788,0.995143600249718,0.992044665197426,0.985693734003734,0.838658707313104
0.175116116116116,0.999828017211173,0.999746617619706,0.999623596413573,0.999463228754315,0.999230401516234,0.998872765689772,0.998371979879054,0.997645257511698,0.995033563721205,0.991872410705628,0.985403704380436,0.837307556038226
0.178118118118118,0.999823013970439,0.999739652364549,0.999613868951914,0.999449840859171,0.999211963112711,0.998846889674071,0.998336392582411,0.99759692619798,0.99492365760568,0.991700589232285,0.985114887474403,0.835967810483719
0.18112012012012,0.999817941833912,0.999732590830989,0.999604005829558,0.999436263848487,0.999193259124612,0.998820629003018,0.998300249610038,0.99754777142819,0.994813882343735,0.991529187754413,0.984827231388397,0.834638331083238
0.184122122122122,0.999812801596603,0.999725434099032,0.999594008488248,0.999422499587703,0.999174291882989,0.99879398642206,0.998263553631983,0.99749779422555,0.994704236899742,0.991358191347282,0.984540682284274,0.833318065119101
0.187124124124124,0.999807594065017,0.99971818326359,0.999583878388988,0.999408549967023,0.999155063750716,0.998766964718664,0.99822630737627,0.997446995712871,0.99459471889977,0.991187583419275,0.984255184782134,0.832006040135523
0.190126126126126,0.999802320057063,0.999710839434321,0.999573617011803,0.999394416901101,0.999135577122144,0.998739566722107,0.99818851362936,0.997395377115443,0.994485324761482,0.991017345929378,0.983970682321523,0.830701357892827
0.193128128128128,0.999796980401963,0.999703403735485,0.999563225855505,0.999380102328737,0.999115834422751,0.99871179530325,0.998150175236599,0.997342939763885,0.994376049816214,0.990847459588093,0.983687117487307,0.829403188815823
0.19613013013013,0.999791575940156,0.999695877305774,0.999552706437458,0.999365608212561,0.999095838108796,0.998683653374322,0.998111295102663,0.997289685096956,0.994266888423441,0.990677904042639,0.983404432302794,0.828110766893553
0.199132132132132,0.999786107523205,0.999688261298162,0.999542060293338,0.999350936538717,0.999075590666956,0.998655143888678,0.99807187619199,0.997235614664316,0.994157834077888,0.990508658047239,0.983122568492551,0.826823384991299
0.202134134134134,0.999780576013702,0.999680556879736,0.999531288976885,0.999336089316543,0.999055094613967,0.998626269840572,0.998031921529201,0.99718073012925,0.994048879509524,0.990339699619367,0.982841467717249,0.825540390539158
0.205136136136136,0.999774982285165,0.999672765231539,0.99952039405966,0.999321068578244,0.999034352496255,0.998597034264907,0.997991434199517,0.997125033271328,0.993940016776753,0.990171006182756,0.982561071782762,0.824261181564648
0.208138138138138,0.999769327221943,0.999664887548395,0.999509377130793,0.999305876378565,0.999013366889568,0.998567440236995,0.997950417349157,0.997068525989026,0.993831237353066,0.990002554697993,0.982281322825596,0.822985203039693
0.21114014014014,0.999763611719111,0.999656925038747,0.999498239796733,0.999290514794457,0.998992140398601,0.998537490872296,0.99790887418573,0.997011210302282,0.993722532207465,0.989834321781479,0.982002163476634,0.821711943514975
0.214142142142142,0.999757836682372,0.999648878924485,0.999486983680991,0.999274985924745,0.998970675656612,0.998507189326163,0.997866807978615,0.996953088355005,0.993613891878964,0.989666283813527,0.98172353700504,0.820440932017054
0.217144144144144,0.999752003027944,0.999640750440771,0.999475610423882,0.999259291889785,0.998948975325041,0.998476538793578,0.99782422205932,0.996894162417509,0.993505306545452,0.989498417036329,0.981445387444031,0.819171735185868
0.220146146146146,0.999746111682464,0.999632540835866,0.999464121682265,0.999243434831124,0.998927042093124,0.998445542508872,0.997781119821839,0.996834434888902,0.993396766087242,0.989330697642496,0.981167659700162,0.817903954632227
0.223148148148148,0.999740163582872,0.999624251370951,0.999452519129277,0.999227416911151,0.998904878677493,0.99841420374546,0.997737504722989,0.996773908299395,0.993288260145574,0.989163101854848,0.980890299647575,0.816637224496733
0.22615015015015,0.999734159676304,0.999615883319951,0.999440804454073,0.999211240312752,0.998882487821784,0.998382525815546,0.99769338028273,0.996712585312552,0.993179778176386,0.98899560599809,0.980613254208643,0.815371209193243
0.229152152152152,0.999728100919983,0.99960743796935,0.999428979361547,0.999194907238949,0.998859872296237,0.998350512069841,0.997648750084475,0.996650468727467,0.993071309499612,0.988828186562983,0.980336471422259,0.814105601321468
0.232154154154154,0.999721988281105,0.999598916618009,0.999417045572068,0.999178419912553,0.998837034897284,0.998318165897259,0.99760361777538,0.996587561480874,0.9929628433443,0.988660820263589,0.980059900500973,0.812840119734707
0.235156156156156,0.999715822736722,0.999590320576982,0.999405004821207,0.9991617805758,0.998813978447145,0.998285490724623,0.997557987066621,0.996523866649179,0.992854368889795,0.988493484088117,0.979783491878067,0.811574507749932
0.238158158158158,0.999709605273633,0.999581651169327,0.999392858859451,0.999144991489985,0.998790705793412,0.998252490016346,0.997511861733654,0.996459387450414,0.992745875303256,0.988326155343894,0.979507197245567,0.810308531488583
0.24116016016016,0.999703336888256,0.999572909729915,0.999380609451934,0.999128054935105,0.998767219808631,0.998219167274125,0.997465245616451,0.996394127246122,0.992637351773732,0.988158811696926,0.979230969584122,0.809041978337473
0.244162162162162,0.999697018586518,0.999564097605242,0.999368258378149,0.99911097320948,0.99874352338988,0.998185526036608,0.997418142619727,0.996328089543151,0.992528787543051,0.987991431206501,0.978954763185586,0.807774655520097
0.247164164164164,0.99969065138373,0.999555216153233,0.999355807431666,0.999093748629388,0.998719619458343,0.998151569879074,0.997370556713142,0.996261277995378,0.992420171933713,0.987823992355253,0.978678533669094,0.806506388769528
0.250166166166166,0.999684236304466,0.999546266743047,0.999343258419846,0.99907638352869,0.998695510958881,0.99811730241309,0.997322491931486,0.996193696405339,0.99231149437403,0.987656474075064,0.978402237991313,0.805237021094828
0.253168168168168,0.999677774382435,0.999537250754878,0.999330613163547,0.999058880258445,0.998671200859596,0.998082727286171,0.997273952374847,0.996125348725782,0.992202744420677,0.987488855769182,0.978125834451544,0.803966411633595
0.25617017017017,0.99967126666036,0.99952816957976,0.999317873496843,0.999041241186539,0.998646692151396,0.998047848181427,0.997224942208751,0.996056239061127,0.992093911778876,0.987321117330879,0.977849282692235,0.802694434583927
0.259172172172172,0.999664714189847,0.999519024619358,0.999305041266718,0.999023468697296,0.99862198784755,0.998012668817211,0.997175465664289,0.995986371668845,0.991984986320354,0.987153239158962,0.977572543695455,0.801420978209623
0.262174174174174,0.999658118031258,0.999509817285773,0.999292118332779,0.99900556519109,0.998597090983246,0.997977192946747,0.997125527038217,0.995915750960742,0.991875958099278,0.986985202170432,0.977295579775818,0.800145943913018
0.265176176176176,0.999651479253578,0.999500549001331,0.999279106566956,0.998987533083961,0.99857200461514,0.997941424357764,0.997075130693042,0.995844381504148,0.99176681736629,0.986816987810549,0.977018354570283,0.798869245370252
0.268178178178178,0.999644798934284,0.999491221198378,0.999266007853198,0.998969374807219,0.998546731820904,0.997905366872114,0.997024281057074,0.995772268023029,0.991657554580816,0.986648578060561,0.976740833025238,0.797590807724287
0.27118018018018,0.999638078159211,0.999481835319068,0.999252824087175,0.998951092807054,0.998521275698768,0.997869024345385,0.996972982624465,0.995699415398985,0.99154816042177,0.986479955443309,0.976462981381235,0.79631056683132
0.274182182182182,0.999631318022413,0.999472392815159,0.999239557175971,0.998932689544133,0.998495639367062,0.99783240066651,0.996921239955218,0.995625828672166,0.991438625796789,0.986311103026931,0.976184767155683,0.795028468556621
0.277184184184184,0.999624519626028,0.99946289514779,0.999226209037779,0.998914167493208,0.998469825963752,0.997795499757361,0.99686905767518,0.995551513042093,0.991328941850115,0.986142004426856,0.975906159123821,0.793744468116172
0.280186186186186,0.999617684080138,0.999453343787277,0.999212781601592,0.998895529142708,0.99844383864597,0.997758325572342,0.996816440475999,0.995476473868373,0.991219099969243,0.985972643806252,0.975627127298198,0.792458529460725
0.283188188188188,0.99961081250263,0.999443740212888,0.999199276806889,0.998876776994337,0.998417680589546,0.997720882097973,0.99676339311507,0.995400716671323,0.991109091790436,0.98580300587511,0.975347642906942,0.791170624699254
0.28619019019019,0.999603906019048,0.999434085912629,0.999185696603328,0.99885791356267,0.998391354988533,0.99768317335246,0.996709920415444,0.995324247132494,0.990998909203197,0.985633075888098,0.975067678370991,0.789880733558928
0.289192192192192,0.999596965762452,0.999424382383023,0.999172042950429,0.998838941374741,0.998364865054729,0.997645203385267,0.996656027265714,0.99524707109509,0.990888544353804,0.985462839641327,0.974787207280502,0.788588842879035
0.292194194194194,0.999589992873273,0.999414631128888,0.999158317817256,0.998819862969632,0.998338214017197,0.997606976276673,0.996601718619885,0.995169194564297,0.990777989647978,0.985292283468158,0.974506204370601,0.787294946136467
0.295196196196196,0.999582988499161,0.999404833663112,0.999144523182102,0.998800680898062,0.998311405121778,0.997568496137324,0.996546999497198,0.995090623707499,0.990667237752773,0.985121394234153,0.974224645496627,0.785999043000535
0.298198198198198,0.999575953794839,0.999394991506431,0.999130661032165,0.998781397721969,0.998284441630607,0.997529767107773,0.996491874981948,0.995011364854403,0.990556281597748,0.984950159331283,0.973942507608999,0.784701138915121
0.3012002002002,0.99956888992195,0.999385106187199,0.999116733363233,0.998762016014096,0.998257326821619,0.997490793358018,0.996436350223258,0.99493142449705,0.990445114375505,0.984778566671488,0.973659768727844,0.783401244706263
0.304202202202202,0.999561798048902,0.999375179241159,0.999102742179352,0.998742538357568,0.998230063988056,0.997451579087025,0.996380430434835,0.994850809289737,0.990333729541631,0.984606604679668,0.973376407917466,0.782099376213465
0.307204204204204,0.999554679350718,0.999365212211215,0.999088689492507,0.998722967345473,0.998202656437968,0.997412128522249,0.996324120894695,0.994769526048824,0.990222120814129,0.984434262286187,0.973092405260784,0.780795553943131
0.310206206206206,0.999547535008875,0.999355206647195,0.999074577322294,0.998703305580438,0.998175107493715,0.99737244591914,0.996267426944855,0.994687581752445,0.990110282172364,0.984261528918968,0.972807741833779,0.779489802742646
0.313208208208208,0.999540366211145,0.999345164105624,0.999060407695591,0.998683555674203,0.998147420491462,0.997332535560649,0.996210353991006,0.994604983540111,0.989998207855596,0.98408839449523,0.972522399680073,0.778182151493745
0.31621021021021,0.999533174151439,0.999335086149482,0.999046182646229,0.998663720247197,0.998119598780671,0.997292401756713,0.996152907502145,0.994521738712213,0.989885892361126,0.983914849412936,0.972236361785652,0.776872632823913
0.319212212212212,0.999525960029642,0.999324974347969,0.999031904214658,0.998643801928106,0.998091645723594,0.997252048843744,0.996095093010189,0.994437854729416,0.989773330442109,0.983740884541998,0.97194961205383,0.775561282834636
0.322214214214214,0.999518725051451,0.999314830276269,0.999017574447618,0.998623803353444,0.998063564694757,0.997211481184102,0.996036916109547,0.994353339211955,0.989660517105061,0.983566491215295,0.971662135280476,0.774248140845444
0.325216216216216,0.999511470428206,0.999304655515304,0.999003195397802,0.998603727167122,0.998035359080447,0.997170703165562,0.995978382456673,0.994268199938823,0.989547447607106,0.983391661219539,0.971373917129554,0.772933249152719
0.328218218218218,0.999504197376727,0.999294451651498,0.998988769123523,0.998583576020013,0.998007032278191,0.99712971920077,0.995919497769581,0.994182444846856,0.989434117452987,0.983216386786022,0.971084944109014,0.771616652802363
0.33122022022022,0.999496907119145,0.999284220276528,0.998974297688373,0.998563352569517,0.997978587696235,0.997088533726689,0.99586026782733,0.994096082029717,0.989320522391875,0.983040660581299,0.970795203547049,0.770298399375439
0.334222222222222,0.999489600882726,0.999273962987082,0.998959783160888,0.998543059479126,0.99795002875302,0.997047151204044,0.995800698469483,0.994009119736771,0.98920665841399,0.982864475697817,0.970504683568765,0.768978538786008
0.337224224224224,0.999482279899705,0.999263681384612,0.998945227614206,0.998522699417984,0.997921358876654,0.997005576116746,0.995740795595526,0.993921566371861,0.989092521747085,0.982687825644526,0.970213373073264,0.767657123090403
0.340226226226226,0.999474945407107,0.999253377075085,0.99893063312573,0.998502275060449,0.997892581504384,0.996963812971316,0.995680565164267,0.993833430491985,0.988978108852784,0.982510704337497,0.969921261711161,0.76633420630725
0.343228228228228,0.999467598646573,0.999243051668734,0.998916001776782,0.998481789085653,0.997863700082061,0.996921866296296,0.995620013193187,0.993744720805858,0.988863416422817,0.982333106090571,0.969628339862563,0.765009844247595
0.34623023023023,0.99946024086418,0.999232706779806,0.998901335652262,0.998461244177057,0.997834718063602,0.99687974064165,0.995559145757776,0.993655446172387,0.988748441375158,0.982155025606049,0.96933459861549,0.763684094354536
0.349232232232232,0.999452873310267,0.99922234402631,0.998886636840301,0.998440643022012,0.99780563891046,0.996837440578158,0.995497968990824,0.993565615599035,0.98863318085009,0.981976457965445,0.969040029744778,0.762357015551801
0.352234234234234,0.999445497239243,0.999211965029763,0.998871907431919,0.998419988311312,0.997776466091073,0.996794970696803,0.995436489081685,0.993475238240085,0.988517632206211,0.981797398620329,0.968744625691442,0.761028668100751
0.355236236236236,0.999438113909416,0.999201571414932,0.998857149520678,0.998399282738749,0.997747203080327,0.996752335608138,0.995374712275508,0.993384323394814,0.988401793016383,0.981617843383246,0.96844837954252,0.75969911346532
0.358238238238238,0.999430724582798,0.999191164809582,0.998842365202334,0.998378529000667,0.99771785335901,0.996709539941655,0.995312644872432,0.993292880505548,0.988285661063664,0.981437788418749,0.968151285011385,0.758368414184446
0.36124024024024,0.999423330524923,0.999180746844214,0.998827556574485,0.998357729795514,0.997688420413259,0.99666658834514,0.995250293226754,0.993200919155637,0.988169234337196,0.981257230234538,0.967853336418532,0.75703663375156
0.364242242242242,0.999415933004656,0.999170319151803,0.99881272573623,0.998336887823395,0.997658907734014,0.996623485484018,0.995187663746052,0.993108449067325,0.988052511028099,0.981076165672722,0.967554528672837,0.755703836500737
0.367244244244244,0.999408533294004,0.999159883367543,0.998797874787812,0.998316005785622,0.997629318816459,0.996580236040687,0.995124762890294,0.993015480099519,0.987935489525348,0.980894591901211,0.967254857253278,0.754370087499147
0.370246246246246,0.999401132667925,0.999149441128581,0.998783005830267,0.998295086384262,0.997599657159472,0.996536844713846,0.995061597170887,0.99292202224547,0.98781816841166,0.980712506405235,0.966954318191126,0.753035452445455
0.373248248248248,0.999393732404128,0.99913899407375,0.998768120965078,0.998274132321689,0.997569926265063,0.996493316217811,0.994998173149721,0.99282808563035,0.987700546459392,0.980529906979008,0.966652908052582,0.751699997573834
0.37625025025025,0.999386333782883,0.999128543843312,0.998753222293817,0.99825314630013,0.997540129637813,0.996449655281818,0.994934497438153,0.992733680508744,0.987582622626452,0.980346791717528,0.966350623921868,0.750363789563312
